modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-topic3shot-lang500-trim	en-de	15.6	26.8	11.0	7.8	13.9	16.8	16.4	NA
xglm-topic3shot-domain200-trim	en-de	15.7	26.3	11.1	7.7	13.5	16.6	16.3	NA
xglm-domain3shot-all-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-de	15.2	26.7	11.1	7.8	13.9	17.0	16.6	NA
xglm-rand-topic3shot-seen200-trim	en-de	15.5	26.3	11.2	7.9	14.0	17.2	16.4	10.7
xglm-base-trim	en-fi	17.3	19.5	6.5	7.2	11.8	NA	14.3	15.3
xglm-label-trim	en-fi	13.6	17.0	5.8	7.1	11.2	NA	12.1	14.4
xglm-keywords10-seen500-trim	en-fi	14.0	19.0	6.7	7.1	10.8	NA	12.3	NA
xglm-topic3shot-seen500-trim	en-fi	12.8	17.8	5.2	6.5	11.0	NA	12.1	NA
xglm-rand-label-trim	en-fi	13.8	17.9	5.6	7.0	11.3	NA	12.5	13.6
verbose-base-trim	en-fi	13.6	19.0	5.8	7.4	11.2	NA	12.6	13.6
xglm-keywords30-seen500-trim	en-fi	13.2	19.6	8.0	7.1	11.2	NA	12.4	NA
xglm-rand-keywords10-seen500-trim	en-fi	13.5	18.7	6.4	7.1	11.0	NA	12.3	NA
xglm-rand-keywords10-seen-all-trim	en-fi	13.4	19.3	5.8	7.4	10.9	NA	12.0	NA
xglm-rand-topic3shot-seen500-trim	en-fi	12.9	17.7	5.2	6.5	11.0	NA	12.1	NA
xglm-rand-3shot-seen-all-trim	en-fi	13.5	19.3	5.7	6.8	11.0	NA	12.7	NA
xglm-bm25-3shot-seen-all-trim	en-fi	13.9	19.2	5.6	7.0	11.9	NA	12.9	NA
xglm-sentsim-3shot-seen-all-trim	en-fi	13.8	20.5	5.6	7.2	10.9	NA	12.7	NA
xglm-topic1shot-seen500-trim	en-fi	12.0	18.0	5.4	7.2	10.3	NA	12.1	NA
xglm-topic5shot-seen500-trim	en-fi	12.7	17.8	5.3	6.6	10.7	NA	12.6	NA
xglm-topic3shot-seen200-trim	en-fi	12.5	17.7	5.2	6.9	10.3	NA	12.8	13.2
xglm-topic3shot-seen1000-trim	en-fi	12.5	17.8	5.4	7.1	11.0	NA	12.4	NA
xglm-bm25-3shot-langs-trim	en-fi	12.8	17.8	5.2	6.1	10.0	NA	11.9	NA
xglm-sentsim-3shot-langs-trim	en-fi	13.0	17.5	5.4	6.9	10.1	NA	12.3	NA
xglm-topic3shot-lang500-trim	en-fi	12.8	18.6	5.3	7.0	9.9	NA	12.0	NA
xglm-topic3shot-domain200-trim	en-fi	12.6	18.3	5.2	7.1	11.3	NA	12.4	NA
xglm-domain3shot-all-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-fi	12.5	17.9	5.2	6.6	10.2	NA	12.1	NA
xglm-rand-topic3shot-seen200-trim	en-fi	12.9	17.9	5.6	6.8	10.7	NA	12.4	13.1
xglm-base-trim	en-fr	18.3	29.7	13.6	8.4	14.6	16.7	17.2	13.4
xglm-label-trim	en-fr	18.1	28.7	14.2	8.7	14.9	17.1	17.6	12.0
xglm-keywords10-seen500-trim	en-fr	18.2	28.8	14.4	8.8	15.5	17.3	18.0	NA
xglm-topic3shot-seen500-trim	en-fr	18.1	28.9	14.9	8.6	15.6	17.3	17.9	NA
xglm-rand-label-trim	en-fr	17.7	28.6	14.0	9.0	15.4	17.0	17.8	11.9
verbose-base-trim	en-fr	19.0	30.0	14.9	9.2	16.6	18.4	18.9	12.8
xglm-keywords30-seen500-trim	en-fr	18.9	28.7	14.5	8.8	15.6	17.4	18.4	NA
xglm-rand-keywords10-seen500-trim	en-fr	18.0	28.5	14.3	8.5	15.2	17.3	17.8	NA
xglm-rand-keywords10-seen-all-trim	en-fr	18.1	28.6	14.5	8.7	15.3	17.2	18.3	NA
xglm-rand-topic3shot-seen500-trim	en-fr	18.1	29.1	14.9	8.6	15.6	17.3	17.9	NA
xglm-rand-3shot-seen-all-trim	en-fr	18.0	28.8	14.4	8.6	15.7	17.6	18.1	NA
xglm-bm25-3shot-seen-all-trim	en-fr	18.3	29.5	14.7	9.2	15.6	17.7	18.3	NA
xglm-sentsim-3shot-seen-all-trim	en-fr	18.0	28.8	14.6	8.6	15.7	17.5	18.0	NA
xglm-topic1shot-seen500-trim	en-fr	17.8	28.7	14.3	8.5	15.2	17.0	17.8	NA
xglm-topic5shot-seen500-trim	en-fr	18.0	28.9	14.6	8.6	15.6	17.5	18.0	NA
xglm-topic3shot-seen200-trim	en-fr	17.9	28.5	14.5	8.7	15.3	17.4	17.8	12.1
xglm-topic3shot-seen1000-trim	en-fr	17.9	28.7	14.7	8.6	15.4	17.3	17.6	NA
xglm-bm25-3shot-langs-trim	en-fr	18.4	28.8	15.0	8.8	15.4	16.7	18.2	NA
xglm-sentsim-3shot-langs-trim	en-fr	18.5	28.8	14.8	8.6	15.9	16.6	17.8	NA
xglm-topic3shot-lang500-trim	en-fr	18.6	28.7	14.8	8.6	15.4	16.9	18.2	NA
xglm-topic3shot-domain200-trim	en-fr	18.2	28.5	14.8	8.6	15.8	16.7	17.9	NA
xglm-domain3shot-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-fr	18.1	28.6	14.7	8.6	15.7	17.5	17.9	NA
xglm-rand-topic3shot-seen200-trim	en-fr	17.9	28.7	14.5	8.6	15.6	17.4	18.0	12.4
xglm-base-trim	en-lt	16.6	30.1	6.9	8.6	18.0	NA	22.1	17.8
xglm-label-trim	en-lt	15.9	29.2	5.6	8.6	20.1	NA	21.8	14.3
xglm-keywords10-seen500-trim	en-lt	18.3	30.0	6.6	9.2	22.7	NA	23.3	NA
xglm-topic3shot-seen500-trim	en-lt	17.1	29.4	5.8	8.8	20.7	NA	23.1	NA
xglm-rand-label-trim	en-lt	14.9	30.0	5.9	8.8	20.3	NA	20.9	12.8
verbose-base-trim	en-lt	19.7	33.5	6.7	11.1	25.0	NA	27.4	14.9
xglm-keywords30-seen500-trim	en-lt	20.1	32.1	8.6	12.4	23.5	NA	26.4	NA
xglm-rand-keywords10-seen500-trim	en-lt	16.0	31.0	6.2	8.6	21.9	NA	23.7	NA
xglm-rand-keywords10-seen-all-trim	en-lt	19.6	32.1	6.4	9.3	22.1	NA	24.3	NA
xglm-rand-topic3shot-seen500-trim	en-lt	17.3	29.2	6.0	8.8	20.9	NA	23.2	NA
xglm-rand-3shot-seen-all-trim	en-lt	17.2	29.5	5.8	9.2	18.8	NA	21.8	NA
xglm-bm25-3shot-seen-all-trim	en-lt	16.6	30.4	6.0	9.6	19.3	NA	22.2	NA
xglm-sentsim-3shot-seen-all-trim	en-lt	16.3	28.4	5.7	7.6	18.6	NA	21.7	NA
xglm-topic1shot-seen500-trim	en-lt	15.3	28.3	5.8	10.2	21.8	NA	24.7	NA
xglm-topic5shot-seen500-trim	en-lt	17.2	30.0	6.6	10.2	21.3	NA	23.7	NA
xglm-topic3shot-seen200-trim	en-lt	16.2	29.5	6.3	8.2	20.0	NA	23.1	14.2
xglm-topic3shot-seen1000-trim	en-lt	16.1	30.3	6.1	10.4	21.0	NA	24.1	NA
xglm-bm25-3shot-langs-trim	en-lt	15.3	27.1	6.0	7.5	15.9	NA	17.5	NA
xglm-sentsim-3shot-langs-trim	en-lt	16.1	28.2	5.7	7.9	16.7	NA	19.2	NA
xglm-topic3shot-lang500-trim	en-lt	16.5	28.2	6.0	8.6	18.8	NA	21.7	NA
xglm-topic3shot-domain200-trim	en-lt	16.8	30.0	5.4	8.6	22.9	NA	23.2	NA
xglm-domain3shot-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-lt	16.3	28.9	5.7	9.5	20.6	NA	22.3	NA
xglm-rand-topic3shot-seen200-trim	en-lt	17.2	30.6	7.1	9.8	22.1	NA	25.6	15.1
xglm-base-trim	en-ro	17.9	28.4	7.2	8.9	14.3	18.0	16.1	18.5
xglm-label-trim	en-ro	16.6	27.4	6.3	8.2	13.9	16.9	15.8	16.7
xglm-keywords10-seen500-trim	en-ro	17.7	27.5	6.9	8.5	14.1	18.0	16.3	NA
xglm-topic3shot-seen500-trim	en-ro	17.4	27.3	6.8	8.0	14.0	17.1	16.1	NA
xglm-rand-label-trim	en-ro	16.5	27.5	6.1	8.2	13.5	17.1	16.1	16.6
verbose-base-trim	en-ro	18.1	27.7	7.3	8.1	14.5	17.5	16.7	17.6
xglm-keywords30-seen500-trim	en-ro	18.6	27.8	7.2	9.0	13.9	17.5	16.5	NA
xglm-rand-keywords10-seen500-trim	en-ro	17.2	27.2	7.3	8.1	13.9	17.4	16.3	NA
xglm-rand-keywords10-seen-all-trim	en-ro	17.6	27.2	6.9	7.9	13.7	17.7	16.1	NA
xglm-rand-topic3shot-seen500-trim	en-ro	17.5	27.3	6.8	8.0	14.0	17.1	16.1	NA
xglm-rand-3shot-seen-all-trim	en-ro	17.5	27.0	7.0	7.9	13.8	17.2	16.2	NA
xglm-bm25-3shot-seen-all-trim	en-ro	17.8	27.6	6.9	8.0	14.6	17.5	16.5	NA
xglm-sentsim-3shot-seen-all-trim	en-ro	17.7	27.8	7.0	7.9	14.3	17.2	16.3	NA
xglm-topic1shot-seen500-trim	en-ro	16.6	27.9	6.4	8.3	14.2	17.8	16.0	NA
xglm-topic5shot-seen500-trim	en-ro	17.7	27.7	7.0	7.9	13.8	17.0	16.2	NA
xglm-topic3shot-seen200-trim	en-ro	18.3	27.2	7.2	7.8	13.8	17.3	16.1	17.8
xglm-topic3shot-seen1000-trim	en-ro	18.0	27.5	6.9	7.8	13.7	17.1	16.2	NA
xglm-bm25-3shot-langs-trim	en-ro	18.3	26.8	6.9	7.6	13.9	16.6	16.2	NA
xglm-sentsim-3shot-langs-trim	en-ro	18.4	26.7	6.7	7.5	13.7	16.7	16.1	NA
xglm-topic3shot-lang500-trim	en-ro	17.7	26.9	6.9	7.6	13.6	17.1	16.0	NA
xglm-topic3shot-domain200-trim	en-ro	17.7	27.7	6.8	8.2	13.9	16.9	16.4	NA
xglm-domain3shot-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-ro	17.5	27.3	7.0	7.6	13.9	17.1	16.2	NA
xglm-rand-topic3shot-seen200-trim	en-ro	17.2	27.2	7.0	8.2	14.2	17.3	16.0	17.9
xglm-base-trim	en-ta	NA	NA	27.9	11.5	27.9	24.3	19.9	27.0
xglm-label-trim	en-ta	NA	NA	7.0	10.0	18.4	22.9	15.8	16.8
xglm-keywords10-seen500-trim	en-ta	NA	NA	11.7	10.5	19.7	22.5	18.1	NA
xglm-topic3shot-seen500-trim	en-ta	NA	NA	8.0	9.9	22.9	21.4	18.1	NA
xglm-rand-label-trim	en-ta	NA	NA	8.4	10.2	17.2	22.5	15.8	16.0
verbose-base-trim	en-ta	NA	NA	9.4	14.0	24.4	22.4	21.1	18.4
xglm-keywords30-seen500-trim	en-ta	NA	NA	12.4	12.6	20.1	22.6	17.9	NA
xglm-rand-keywords10-seen500-trim	en-ta	NA	NA	11.4	10.3	20.0	22.5	17.7	NA
xglm-rand-keywords10-seen-all-trim	en-ta	NA	NA	10.6	10.2	19.4	22.1	17.5	NA
xglm-rand-topic3shot-seen500-trim	en-ta	NA	NA	8.0	9.9	22.7	21.5	17.9	NA
xglm-rand-3shot-seen-all-trim	en-ta	NA	NA	7.8	9.8	22.9	21.0	17.4	NA
xglm-bm25-3shot-seen-all-trim	en-ta	NA	NA	7.6	10.2	25.0	22.1	17.5	NA
xglm-sentsim-3shot-seen-all-trim	en-ta	NA	NA	7.1	10.1	23.1	20.0	18.2	NA
xglm-topic1shot-seen500-trim	en-ta	NA	NA	8.6	10.0	21.0	22.0	17.5	NA
xglm-topic5shot-seen500-trim	en-ta	NA	NA	8.4	9.7	22.7	21.6	17.7	NA
xglm-topic3shot-seen200-trim	en-ta	NA	NA	8.3	10.8	22.6	21.6	18.7	16.7
xglm-topic3shot-seen1000-trim	en-ta	NA	NA	8.3	9.5	22.5	21.2	18.3	NA
xglm-bm25-3shot-langs-trim	en-ta	NA	NA	5.8	8.7	20.5	17.5	16.8	NA
xglm-sentsim-3shot-langs-trim	en-ta	NA	NA	7.8	8.6	22.2	19.2	18.3	NA
xglm-topic3shot-lang500-trim	en-ta	NA	NA	8.7	10.2	25.1	20.2	18.1	NA
xglm-topic3shot-domain200-trim	en-ta	NA	NA	7.7	9.9	24.0	21.7	16.5	NA
xglm-domain3shot-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-ta	NA	NA	8.4	10.5	23.0	22.0	18.4	NA
xglm-rand-topic3shot-seen200-trim	en-ta	NA	NA	9.1	10.9	22.7	21.7	18.2	16.5
xglm-base-trim	cs-en	19.2	31.5	9.9	7.6	13.5	24.3	15.9	16.6
xglm-label-trim	cs-en	18.2	29.7	7.0	7.6	12.7	23.0	15.8	NA
xglm-keywords10-seen500-trim	cs-en	18.4	31.2	8.9	7.7	12.9	22.6	15.9	NA
xglm-topic3shot-seen500-trim	cs-en	18.1	30.4	7.1	7.4	12.7	21.7	15.8	NA
xglm-rand-label-trim	cs-en	18.1	29.9	7.2	7.5	12.8	24.1	15.8	NA
verbose-base-trim	cs-en	26.4	40.2	11.7	11.5	19.3	30.4	22.4	NA
xglm-keywords30-seen500-trim	cs-en	18.7	30.9	8.6	7.6	12.9	23.9	16.0	NA
xglm-rand-keywords10-seen500-trim	cs-en	18.4	31.3	8.8	7.6	13.2	23.6	16.3	NA
xglm-rand-keywords10-seen-all-trim	cs-en	18.3	30.8	7.6	7.6	13.0	23.5	16.0	NA
xglm-rand-topic3shot-seen500-trim	cs-en	17.9	30.4	7.1	7.4	12.7	21.7	15.8	NA
xglm-rand-3shot-seen-all-trim	cs-en	16.2	24.9	6.3	6.5	11.1	17.1	13.8	NA
xglm-bm25-3shot-seen-all-trim	cs-en	16.2	24.5	6.3	6.5	11.1	17.0	13.8	NA
xglm-sentsim-3shot-seen-all-trim	cs-en	16.2	24.9	6.4	6.5	11.1	18.7	13.8	NA
xglm-topic1shot-seen500-trim	cs-en	17.8	30.1	7.8	7.6	13.1	21.6	15.9	NA
xglm-topic5shot-seen500-trim	cs-en	17.6	30.0	7.2	7.5	12.7	22.5	15.8	NA
xglm-topic3shot-seen200-trim	cs-en	17.8	29.8	7.9	7.4	12.6	22.1	15.8	15.8
xglm-topic3shot-seen1000-trim	cs-en	17.9	30.1	7.3	7.4	12.7	23.0	15.7	NA
xglm-bm25-3shot-langs-trim	cs-en	17.6	29.9	7.1	7.5	12.9	22.2	15.9	NA
xglm-sentsim-3shot-langs-trim	cs-en	17.3	29.3	7.1	7.6	12.9	22.2	16.4	NA
xglm-topic3shot-lang500-trim	cs-en	17.4	29.7	7.4	7.6	13.0	22.2	15.8	NA
xglm-topic3shot-domain200-trim	cs-en	17.6	30.5	7.1	7.5	12.8	22.4	15.9	NA
xglm-domain3shot-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	cs-en	18.0	30.4	7.4	7.5	12.9	NA	15.9	NA
xglm-rand-topic3shot-seen200-trim	cs-en	17.9	29.4	7.7	7.4	12.7	NA	15.8	NA
xglm-base-trim	fr-en	17.3	31.4	15.5	7.9	14.6	17.1	16.8	12.1
xglm-label-trim	fr-en	16.6	30.1	14.5	7.8	14.3	17.3	16.6	NA
xglm-keywords10-seen500-trim	fr-en	17.0	30.4	15.3	8.0	14.5	17.2	16.8	NA
xglm-topic3shot-seen500-trim	fr-en	16.5	29.8	14.3	7.7	14.4	17.2	16.4	NA
xglm-rand-label-trim	fr-en	16.7	30.3	14.4	7.9	14.4	17.2	16.6	NA
verbose-base-trim	fr-en	17.2	29.7	15.0	7.9	14.3	17.7	16.5	NA
xglm-keywords30-seen500-trim	fr-en	17.6	31.2	15.5	7.9	14.5	17.3	16.7	NA
xglm-rand-keywords10-seen500-trim	fr-en	17.0	30.2	15.3	8.0	14.5	16.8	16.8	NA
xglm-rand-keywords10-seen-all-trim	fr-en	17.2	30.0	16.4	8.0	14.5	16.9	16.7	NA
xglm-rand-topic3shot-seen500-trim	fr-en	16.5	29.8	14.3	7.7	14.4	17.3	16.4	NA
xglm-rand-3shot-seen-all-trim	fr-en	19.1	30.1	15.6	8.1	15.2	16.7	17.6	NA
xglm-bm25-3shot-seen-all-trim	fr-en	19.1	30.2	15.6	8.1	15.2	16.7	17.6	NA
xglm-sentsim-3shot-seen-all-trim	fr-en	19.1	30.1	15.6	8.1	15.2	16.7	17.6	NA
xglm-topic1shot-seen500-trim	fr-en	16.0	29.8	14.8	7.8	14.4	17.1	16.6	NA
xglm-topic5shot-seen500-trim	fr-en	16.5	29.5	14.3	7.7	14.3	16.7	16.4	NA
xglm-topic3shot-seen200-trim	fr-en	16.8	29.9	14.3	7.7	14.3	17.2	16.6	11.9
xglm-topic3shot-seen1000-trim	fr-en	16.6	29.5	14.2	7.6	14.3	16.9	16.5	NA
xglm-bm25-3shot-langs-trim	fr-en	16.3	29.2	13.6	7.7	14.2	18.3	16.4	NA
xglm-sentsim-3shot-langs-trim	fr-en	16.3	29.4	13.9	7.8	14.2	18.2	16.5	NA
xglm-topic3shot-lang500-trim	fr-en	16.6	29.4	14.2	7.7	14.3	17.3	16.5	NA
xglm-topic3shot-domain200-trim	fr-en	16.7	29.6	14.3	7.7	14.2	17.5	16.5	NA
xglm-domain3shot-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	fr-en	16.7	29.5	14.4	7.8	14.2	NA	16.5	NA
xglm-rand-topic3shot-seen200-trim	fr-en	16.7	29.9	14.5	7.7	14.3	NA	16.6	NA
xglm-base-trim	lt-en	22.4	40.6	14.4	6.8	16.3	NA	17.1	19.9
xglm-label-trim	lt-en	16.4	33.8	6.2	6.2	14.1	NA	15.0	NA
xglm-keywords10-seen500-trim	lt-en	19.0	33.0	9.0	6.7	15.3	NA	16.2	NA
xglm-topic3shot-seen500-trim	lt-en	17.2	31.0	7.1	6.5	13.8	NA	15.3	NA
xglm-rand-label-trim	lt-en	17.0	31.6	6.7	6.5	15.0	NA	15.6	NA
verbose-base-trim	lt-en	20.5	35.3	8.2	7.2	16.9	NA	18.4	NA
xglm-keywords30-seen500-trim	lt-en	19.1	36.1	11.6	6.4	14.6	NA	15.6	NA
xglm-rand-keywords10-seen500-trim	lt-en	19.6	35.9	10.2	6.5	14.5	NA	16.6	NA
xglm-rand-keywords10-seen-all-trim	lt-en	17.6	35.2	9.5	6.9	16.2	NA	16.3	NA
xglm-rand-topic3shot-seen500-trim	lt-en	17.2	31.0	7.1	6.5	13.8	NA	15.3	NA
xglm-rand-3shot-seen-all-trim	lt-en	14.0	21.1	5.6	5.1	11.4	NA	12.4	NA
xglm-bm25-3shot-seen-all-trim	lt-en	14.1	21.2	5.6	5.1	11.4	NA	12.4	NA
xglm-sentsim-3shot-seen-all-trim	lt-en	14.0	21.2	5.7	5.1	11.5	NA	12.4	NA
xglm-topic1shot-seen500-trim	lt-en	16.4	31.2	7.1	6.7	14.6	NA	15.3	NA
xglm-topic5shot-seen500-trim	lt-en	17.3	30.9	7.1	6.6	14.3	NA	15.7	NA
xglm-topic3shot-seen200-trim	lt-en	16.8	31.2	8.2	6.2	13.8	NA	15.1	15.0
xglm-topic3shot-seen1000-trim	lt-en	16.7	29.4	7.0	6.4	14.4	NA	15.9	NA
xglm-bm25-3shot-langs-trim	lt-en	17.1	30.4	6.5	7.2	15.6	NA	16.0	NA
xglm-sentsim-3shot-langs-trim	lt-en	16.5	30.9	6.7	6.8	14.7	NA	15.7	NA
xglm-topic3shot-lang500-trim	lt-en	17.0	30.4	7.1	6.6	14.9	NA	15.5	NA
xglm-topic3shot-domain200-trim	lt-en	16.5	31.3	6.8	6.6	15.0	NA	16.4	NA
xglm-domain3shot-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	lt-en	17.9	31.6	7.3	6.4	14.2	NA	15.3	NA
xglm-rand-topic3shot-seen200-trim	lt-en	18.2	28.0	11.1	8.8	15.6	NA	16.6	NA
xglm-base-trim	ro-en	19.0	31.5	9.7	8.0	14.1	16.8	16.0	19.2
xglm-label-trim	ro-en	17.9	29.4	7.1	7.9	13.9	17.2	15.8	NA
xglm-keywords10-seen500-trim	ro-en	18.2	29.7	7.8	8.0	14.1	17.5	15.9	NA
xglm-topic3shot-seen500-trim	ro-en	17.9	29.5	7.3	7.8	13.9	16.7	15.8	NA
xglm-rand-label-trim	ro-en	18.1	29.4	7.5	7.9	14.0	16.5	15.8	NA
verbose-base-trim	ro-en	18.5	30.3	7.8	8.2	14.8	17.7	16.4	NA
xglm-keywords30-seen500-trim	ro-en	18.1	30.4	9.1	8.2	13.9	17.6	16.0	NA
xglm-rand-keywords10-seen500-trim	ro-en	18.2	29.9	7.8	8.0	14.1	16.4	16.0	NA
xglm-rand-keywords10-seen-all-trim	ro-en	18.3	29.6	8.1	8.0	14.1	16.8	15.9	NA
xglm-rand-topic3shot-seen500-trim	ro-en	17.9	29.5	7.3	7.8	13.9	16.7	15.8	NA
xglm-rand-3shot-seen-all-trim	ro-en	18.7	27.4	7.3	7.7	13.8	15.8	15.5	NA
xglm-bm25-3shot-seen-all-trim	ro-en	18.7	27.3	7.2	7.7	13.8	15.8	15.6	NA
xglm-sentsim-3shot-seen-all-trim	ro-en	18.7	27.4	7.2	7.7	13.9	16.2	15.5	NA
xglm-topic1shot-seen500-trim	ro-en	17.4	29.4	7.3	7.9	14.0	16.9	15.8	NA
xglm-topic5shot-seen500-trim	ro-en	17.7	29.5	7.2	7.8	13.9	16.8	15.7	NA
xglm-topic3shot-seen200-trim	ro-en	18.2	29.4	8.7	7.9	13.8	16.7	15.7	17.4
xglm-topic3shot-seen1000-trim	ro-en	17.8	29.7	7.3	7.8	13.9	16.7	15.7	NA
xglm-bm25-3shot-langs-trim	ro-en	17.7	29.6	7.0	7.9	14.0	18.5	15.8	NA
xglm-sentsim-3shot-langs-trim	ro-en	17.7	29.5	7.6	8.0	14.1	18.7	15.9	NA
xglm-topic3shot-lang500-trim	ro-en	17.7	29.5	7.2	7.8	13.9	19.0	15.8	NA
xglm-topic3shot-domain200-trim	ro-en	17.9	29.6	7.1	7.8	13.9	17.7	15.8	NA
xglm-domain3shot-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	ro-en	18.0	29.2	7.4	7.9	13.9	NA	15.8	NA
xglm-rand-topic3shot-seen200-trim	ro-en	17.6	28.8	9.0	8.0	13.8	NA	15.6	NA
xglm-base-trim	mean	18.0	29.6	11.8	8.2	15.5	18.9	16.9	16.9
xglm-label-trim	mean	16.3	27.6	8.2	7.9	14.3	18.7	16.1	13.9
xglm-keywords10-seen500-trim	mean	17.2	28.0	9.8	8.2	15.0	18.6	16.7	NA
