modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-domain3shot-all-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-de	26.3	27.1	22.2	18.9	23.1	12.1	23.3	NA
xglm-rand-topic3shot-seen200-trim	en-de	25.4	26.7	21.5	17.6	22.5	12.1	23.2	30.6
xglm-base-trim	en-fi	5.3	5.0	13.7	5.0	6.4	NA	6.0	8.1
xglm-label-trim	en-fi	9.0	7.5	16.6	7.1	10.1	NA	11.6	10.7
xglm-keywords10-seen500-trim	en-fi	10.6	8.0	13.4	6.3	11.6	NA	12.6	NA
xglm-topic3shot-seen500-trim	en-fi	13.2	9.3	20.9	7.5	13.4	NA	13.4	NA
xglm-rand-label-trim	en-fi	9.1	7.9	17.3	6.5	10.0	NA	11.1	10.4
verbose-base-trim	en-fi	11.2	7.4	14.0	5.2	10.4	NA	10.8	13.9
xglm-keywords30-seen500-trim	en-fi	11.2	7.9	9.4	6.5	10.8	NA	12.9	NA
xglm-rand-keywords10-seen500-trim	en-fi	9.8	8.3	14.5	6.5	11.5	NA	13.1	NA
xglm-rand-keywords10-seen-all-trim	en-fi	10.2	7.9	18.6	6.4	11.2	NA	14.2	NA
xglm-rand-topic3shot-seen500-trim	en-fi	13.1	9.4	20.9	7.6	13.4	NA	13.4	NA
xglm-rand-3shot-seen-all-trim	en-fi	11.6	7.6	19.3	7.4	12.4	NA	12.6	NA
xglm-bm25-3shot-seen-all-trim	en-fi	10.8	7.6	19.4	6.7	9.0	NA	12.3	NA
xglm-sentsim-3shot-seen-all-trim	en-fi	12.5	12.1	21.3	6.3	11.9	NA	12.7	NA
xglm-topic1shot-seen500-trim	en-fi	11.3	9.0	17.3	6.6	12.8	NA	13.1	NA
xglm-topic5shot-seen500-trim	en-fi	12.7	10.4	21.4	8.1	13.3	NA	13.0	NA
xglm-topic3shot-seen200-trim	en-fi	12.4	9.8	19.6	6.4	13.7	NA	12.4	15.8
xglm-topic3shot-seen1000-trim	en-fi	12.9	10.9	20.9	6.9	13.1	NA	12.9	NA
xglm-bm25-3shot-langs-trim	en-fi	24.0	25.5	27.0	9.2	19.3	NA	18.3	NA
xglm-sentsim-3shot-langs-trim	en-fi	21.1	22.8	23.6	8.4	19.3	NA	16.6	NA
xglm-topic3shot-lang500-trim	en-fi	13.3	10.2	23.0	7.2	14.8	NA	14.8	NA
xglm-topic3shot-domain200-trim	en-fi	13.2	11.5	21.6	6.9	12.4	NA	13.2	NA
xglm-domain3shot-all-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-fi	13.5	8.9	22.6	7.8	14.7	NA	14.9	NA
xglm-rand-topic3shot-seen200-trim	en-fi	12.3	8.4	19.7	6.9	12.7	NA	13.1	16.2
xglm-base-trim	en-fr	20.8	28.3	25.4	20.5	25.3	12.1	27.2	30.6
xglm-label-trim	en-fr	28.8	33.7	31.7	22.7	29.7	13.2	29.2	37.4
xglm-keywords10-seen500-trim	en-fr	31.1	34.8	33.9	22.8	29.4	13.0	30.8	NA
xglm-topic3shot-seen500-trim	en-fr	32.0	36.7	35.2	23.8	29.2	12.6	30.8	NA
xglm-rand-label-trim	en-fr	28.0	33.3	30.8	21.5	28.9	12.8	30.1	38.3
verbose-base-trim	en-fr	28.1	33.3	32.8	17.7	25.6	11.3	27.3	33.3
xglm-keywords30-seen500-trim	en-fr	30.8	35.2	34.0	22.9	30.5	12.7	30.2	NA
xglm-rand-keywords10-seen500-trim	en-fr	29.2	34.7	33.3	24.0	30.5	12.5	31.5	NA
xglm-rand-keywords10-seen-all-trim	en-fr	30.0	35.0	32.6	23.5	30.5	12.8	31.0	NA
xglm-rand-topic3shot-seen500-trim	en-fr	32.0	36.6	35.2	23.8	29.1	12.6	30.7	NA
xglm-rand-3shot-seen-all-trim	en-fr	30.3	34.6	33.1	23.6	28.4	12.2	29.9	NA
xglm-bm25-3shot-seen-all-trim	en-fr	29.2	35.1	32.8	21.7	29.2	12.1	29.8	NA
xglm-sentsim-3shot-seen-all-trim	en-fr	30.1	37.0	33.3	22.0	28.5	11.9	29.3	NA
xglm-topic1shot-seen500-trim	en-fr	30.3	35.3	33.5	23.1	29.2	12.9	29.0	NA
xglm-topic5shot-seen500-trim	en-fr	32.1	36.1	35.2	24.1	29.6	12.5	30.5	NA
xglm-topic3shot-seen200-trim	en-fr	31.7	36.0	34.4	22.9	30.1	12.8	30.5	39.4
xglm-topic3shot-seen1000-trim	en-fr	31.5	35.7	35.0	23.4	30.5	12.8	30.7	NA
xglm-bm25-3shot-langs-trim	en-fr	39.3	43.9	39.7	23.0	31.4	34.3	30.8	NA
xglm-sentsim-3shot-langs-trim	en-fr	38.3	42.7	36.9	23.0	29.1	31.4	32.0	NA
xglm-topic3shot-lang500-trim	en-fr	34.1	38.0	36.3	24.2	30.3	15.3	30.1	NA
xglm-topic3shot-domain200-trim	en-fr	32.2	36.7	35.4	24.2	29.9	14.0	31.8	NA
xglm-domain3shot-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-fr	32.1	35.6	34.7	23.8	30.1	13.6	30.9	NA
xglm-rand-topic3shot-seen200-trim	en-fr	31.4	35.3	33.7	23.9	29.2	13.1	31.2	39.4
xglm-base-trim	en-lt	4.0	3.2	4.4	1.1	0.9	NA	0.9	4.3
xglm-label-trim	en-lt	4.2	4.2	5.3	1.1	0.9	NA	1.2	5.6
xglm-keywords10-seen500-trim	en-lt	3.4	4.3	5.4	1.0	0.9	NA	1.3	NA
xglm-topic3shot-seen500-trim	en-lt	5.2	4.9	7.8	1.2	1.3	NA	1.7	NA
xglm-rand-label-trim	en-lt	4.3	4.2	5.2	0.7	0.9	NA	1.4	6.1
verbose-base-trim	en-lt	3.9	4.2	5.0	0.8	1.1	NA	1.2	6.0
xglm-keywords30-seen500-trim	en-lt	3.6	3.9	4.0	0.7	0.9	NA	1.1	NA
xglm-rand-keywords10-seen500-trim	en-lt	3.9	4.2	5.7	1.2	1.1	NA	1.3	NA
xglm-rand-keywords10-seen-all-trim	en-lt	2.9	3.9	4.7	1.1	1.1	NA	1.5	NA
xglm-rand-topic3shot-seen500-trim	en-lt	5.1	5.0	7.6	1.2	1.3	NA	1.7	NA
xglm-rand-3shot-seen-all-trim	en-lt	4.9	4.8	7.8	1.1	1.3	NA	1.8	NA
xglm-bm25-3shot-seen-all-trim	en-lt	4.9	4.4	6.9	0.7	1.3	NA	1.5	NA
xglm-sentsim-3shot-seen-all-trim	en-lt	6.9	7.5	12.4	1.9	1.3	NA	1.4	NA
xglm-topic1shot-seen500-trim	en-lt	4.8	4.9	6.6	0.8	1.0	NA	1.1	NA
xglm-topic5shot-seen500-trim	en-lt	5.4	5.4	7.1	1.0	1.1	NA	1.6	NA
xglm-topic3shot-seen200-trim	en-lt	6.3	6.1	6.9	1.3	1.1	NA	1.3	6.8
xglm-topic3shot-seen1000-trim	en-lt	5.4	5.3	6.7	1.0	1.2	NA	1.2	NA
xglm-bm25-3shot-langs-trim	en-lt	15.8	14.0	18.8	2.7	6.5	NA	7.4	NA
xglm-sentsim-3shot-langs-trim	en-lt	12.4	12.3	17.4	2.5	5.7	NA	6.2	NA
xglm-topic3shot-lang500-trim	en-lt	6.0	7.6	8.5	1.5	1.5	NA	1.8	NA
xglm-topic3shot-domain200-trim	en-lt	7.1	6.1	8.8	1.1	1.0	NA	1.7	NA
xglm-domain3shot-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-lt	5.8	5.2	8.5	1.3	1.3	NA	1.9	NA
xglm-rand-topic3shot-seen200-trim	en-lt	4.6	4.5	5.1	1.0	1.1	NA	1.4	6.3
xglm-base-trim	en-ro	9.0	18.7	14.6	11.2	13.6	4.9	17.5	17.0
xglm-label-trim	en-ro	16.3	22.7	15.5	13.8	16.4	5.2	20.3	21.7
xglm-keywords10-seen500-trim	en-ro	20.9	23.5	21.0	14.5	17.3	5.1	20.2	NA
xglm-topic3shot-seen500-trim	en-ro	25.0	26.4	23.5	15.4	17.1	5.5	21.4	NA
xglm-rand-label-trim	en-ro	15.1	21.5	16.2	13.7	16.6	5.0	19.5	20.0
verbose-base-trim	en-ro	20.7	21.2	17.0	12.2	15.3	4.5	19.1	22.6
xglm-keywords30-seen500-trim	en-ro	21.0	24.1	20.5	14.0	19.4	5.3	21.0	NA
xglm-rand-keywords10-seen500-trim	en-ro	19.5	23.3	17.9	14.8	17.6	5.1	19.8	NA
xglm-rand-keywords10-seen-all-trim	en-ro	19.5	23.6	19.3	15.9	17.8	5.0	20.2	NA
xglm-rand-topic3shot-seen500-trim	en-ro	24.9	26.4	23.5	15.5	17.1	5.5	21.4	NA
xglm-rand-3shot-seen-all-trim	en-ro	20.9	24.0	20.9	16.0	18.7	5.1	20.8	NA
xglm-bm25-3shot-seen-all-trim	en-ro	20.2	22.4	20.2	15.0	16.2	4.9	20.6	NA
xglm-sentsim-3shot-seen-all-trim	en-ro	24.0	25.6	22.0	15.7	17.0	4.9	20.1	NA
xglm-topic1shot-seen500-trim	en-ro	22.8	23.3	21.4	14.3	17.0	5.0	20.2	NA
xglm-topic5shot-seen500-trim	en-ro	25.8	25.8	23.4	16.8	18.2	5.7	20.9	NA
xglm-topic3shot-seen200-trim	en-ro	24.5	25.2	22.7	16.4	18.8	5.6	21.8	24.5
xglm-topic3shot-seen1000-trim	en-ro	25.0	25.5	23.5	16.9	18.3	5.4	20.3	NA
xglm-bm25-3shot-langs-trim	en-ro	36.7	35.6	30.1	19.9	19.5	28.9	22.4	NA
xglm-sentsim-3shot-langs-trim	en-ro	35.2	34.2	28.0	19.8	19.3	24.8	23.3	NA
xglm-topic3shot-lang500-trim	en-ro	28.5	29.1	24.1	18.6	19.7	7.6	21.7	NA
xglm-topic3shot-domain200-trim	en-ro	24.5	26.3	23.3	14.2	18.4	5.7	21.8	NA
xglm-domain3shot-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-ro	25.8	26.9	21.2	18.9	19.0	6.3	22.0	NA
xglm-rand-topic3shot-seen200-trim	en-ro	22.6	24.2	22.2	16.2	18.1	5.3	21.6	25.0
xglm-base-trim	en-ta	NA	NA	0.1	0.6	0.8	0.1	0.1	0.8
xglm-label-trim	en-ta	NA	NA	1.4	0.6	0.6	0.0	0.1	1.8
xglm-keywords10-seen500-trim	en-ta	NA	NA	0.5	0.8	0.5	0.1	0.1	NA
xglm-topic3shot-seen500-trim	en-ta	NA	NA	1.2	1.0	0.5	0.0	0.3	NA
xglm-rand-label-trim	en-ta	NA	NA	0.7	0.6	0.5	0.0	0.1	1.9
verbose-base-trim	en-ta	NA	NA	0.6	0.5	0.4	0.0	0.2	1.7
xglm-keywords30-seen500-trim	en-ta	NA	NA	0.6	0.5	0.5	0.0	0.2	NA
xglm-rand-keywords10-seen500-trim	en-ta	NA	NA	0.5	0.7	0.5	0.0	0.1	NA
xglm-rand-keywords10-seen-all-trim	en-ta	NA	NA	0.4	0.6	0.5	0.0	0.2	NA
xglm-rand-topic3shot-seen500-trim	en-ta	NA	NA	1.2	1.0	0.5	0.0	0.3	NA
xglm-rand-3shot-seen-all-trim	en-ta	NA	NA	1.4	1.0	0.8	0.0	0.2	NA
xglm-bm25-3shot-seen-all-trim	en-ta	NA	NA	1.4	0.9	1.1	0.0	0.2	NA
xglm-sentsim-3shot-seen-all-trim	en-ta	NA	NA	1.8	1.1	0.8	0.0	0.1	NA
xglm-topic1shot-seen500-trim	en-ta	NA	NA	0.7	0.7	0.3	0.0	0.2	NA
xglm-topic5shot-seen500-trim	en-ta	NA	NA	1.0	1.0	0.6	0.0	0.2	NA
xglm-topic3shot-seen200-trim	en-ta	NA	NA	1.3	0.6	0.5	0.0	0.1	1.8
xglm-topic3shot-seen1000-trim	en-ta	NA	NA	1.1	1.0	0.4	0.0	0.2	NA
xglm-bm25-3shot-langs-trim	en-ta	NA	NA	6.6	3.9	4.5	25.1	6.2	NA
xglm-sentsim-3shot-langs-trim	en-ta	NA	NA	1.5	2.3	2.0	0.5	0.2	NA
xglm-topic3shot-lang500-trim	en-ta	NA	NA	1.2	0.8	1.2	0.4	0.4	NA
xglm-topic3shot-domain200-trim	en-ta	NA	NA	1.3	1.0	1.2	0.4	0.3	NA
xglm-domain3shot-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-ta	NA	NA	1.2	0.9	0.6	0.0	0.2	NA
xglm-rand-topic3shot-seen200-trim	en-ta	NA	NA	0.6	0.8	0.4	0.0	0.1	1.7
xglm-base-trim	cs-en	29.7	32.5	21.6	24.5	24.4	10.5	27.0	34.0
xglm-label-trim	cs-en	33.2	37.3	31.4	26.1	26.2	14.8	28.1	NA
xglm-keywords10-seen500-trim	cs-en	32.7	35.9	22.6	26.2	26.3	10.1	27.2	NA
xglm-topic3shot-seen500-trim	cs-en	36.5	39.6	32.5	27.4	25.5	10.6	28.0	NA
xglm-rand-label-trim	cs-en	33.1	35.3	29.1	25.3	25.4	9.6	27.2	NA
verbose-base-trim	cs-en	20.6	25.6	14.5	13.6	16.6	7.3	19.1	NA
xglm-keywords30-seen500-trim	cs-en	32.9	37.5	23.8	25.5	26.1	9.3	27.2	NA
xglm-rand-keywords10-seen500-trim	cs-en	32.8	35.7	22.8	25.9	26.1	9.9	27.7	NA
xglm-rand-keywords10-seen-all-trim	cs-en	33.0	36.0	27.5	25.1	26.7	10.2	27.9	NA
xglm-rand-topic3shot-seen500-trim	cs-en	36.8	39.6	32.5	27.4	25.5	10.6	28.0	NA
xglm-rand-3shot-seen-all-trim	cs-en	5.3	6.3	8.1	3.4	1.9	0.2	1.4	NA
xglm-bm25-3shot-seen-all-trim	cs-en	5.1	3.5	7.2	1.7	1.1	0.1	1.4	NA
xglm-sentsim-3shot-seen-all-trim	cs-en	5.4	6.1	7.8	3.0	1.8	1.6	1.5	NA
xglm-topic1shot-seen500-trim	cs-en	33.7	38.4	27.8	26.1	25.8	10.9	27.5	NA
xglm-topic5shot-seen500-trim	cs-en	38.1	41.1	33.0	27.5	25.6	10.1	27.8	NA
xglm-topic3shot-seen200-trim	cs-en	38.4	38.0	28.2	25.8	25.6	9.6	27.6	33.1
xglm-topic3shot-seen1000-trim	cs-en	38.2	40.4	32.4	26.3	25.9	9.7	27.5	NA
xglm-bm25-3shot-langs-trim	cs-en	44.7	44.7	38.7	26.6	28.9	16.9	30.0	NA
xglm-sentsim-3shot-langs-trim	cs-en	45.2	43.2	36.8	26.7	28.2	16.4	30.0	NA
xglm-topic3shot-lang500-trim	cs-en	38.2	40.3	31.0	26.5	27.8	14.0	28.7	NA
xglm-topic3shot-domain200-trim	cs-en	39.8	39.6	33.5	27.3	28.1	15.0	29.9	NA
xglm-domain3shot-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	cs-en	33.8	37.1	30.6	27.1	27.2	NA	28.5	NA
xglm-rand-topic3shot-seen200-trim	cs-en	33.4	35.5	26.4	23.6	24.3	9.5	26.5	NA
xglm-base-trim	fr-en	37.2	40.2	34.9	27.6	34.9	16.8	34.2	42.3
xglm-label-trim	fr-en	39.2	43.4	37.3	28.8	35.9	18.3	35.6	NA
xglm-keywords10-seen500-trim	fr-en	38.8	42.0	35.1	28.2	36.1	16.5	35.1	NA
xglm-topic3shot-seen500-trim	fr-en	41.7	46.4	39.7	29.7	35.7	16.7	35.4	NA
xglm-rand-label-trim	fr-en	38.5	41.0	37.8	28.1	35.6	16.3	34.8	NA
verbose-base-trim	fr-en	33.1	37.6	31.6	22.9	31.2	15.2	31.2	NA
xglm-keywords30-seen500-trim	fr-en	37.6	41.3	34.4	28.4	35.6	16.4	34.9	NA
xglm-rand-keywords10-seen500-trim	fr-en	38.6	41.9	33.9	28.3	35.8	16.2	35.3	NA
xglm-rand-keywords10-seen-all-trim	fr-en	37.9	42.4	31.4	28.0	35.9	17.0	35.1	NA
xglm-rand-topic3shot-seen500-trim	fr-en	41.7	46.4	39.8	29.7	35.7	16.6	35.5	NA
xglm-rand-3shot-seen-all-trim	fr-en	6.3	6.6	7.1	3.7	2.8	0.5	2.7	NA
xglm-bm25-3shot-seen-all-trim	fr-en	5.7	5.2	6.4	1.9	2.0	0.1	1.6	NA
xglm-sentsim-3shot-seen-all-trim	fr-en	6.4	6.9	8.0	2.8	3.8	1.3	4.3	NA
xglm-topic1shot-seen500-trim	fr-en	37.6	44.6	36.7	28.7	35.8	16.5	35.3	NA
xglm-topic5shot-seen500-trim	fr-en	42.4	47.9	40.5	29.5	35.9	16.2	35.6	NA
xglm-topic3shot-seen200-trim	fr-en	41.8	45.1	40.1	28.8	35.0	17.1	34.9	42.0
xglm-topic3shot-seen1000-trim	fr-en	41.4	46.8	40.0	29.2	35.2	15.6	35.1	NA
xglm-bm25-3shot-langs-trim	fr-en	47.3	50.3	45.2	29.3	36.0	17.7	36.8	NA
xglm-sentsim-3shot-langs-trim	fr-en	46.8	49.6	43.0	28.7	36.4	18.0	36.5	NA
xglm-topic3shot-lang500-trim	fr-en	41.6	47.5	39.8	29.1	35.9	18.4	35.6	NA
xglm-topic3shot-domain200-trim	fr-en	41.9	47.3	40.1	30.0	36.4	18.4	36.7	NA
xglm-domain3shot-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	fr-en	39.2	42.6	38.8	28.8	36.4	NA	35.4	NA
xglm-rand-topic3shot-seen200-trim	fr-en	38.5	42.6	37.6	27.6	35.3	17.1	34.9	NA
xglm-base-trim	lt-en	8.6	11.5	4.4	4.2	7.2	NA	8.6	11.8
xglm-label-trim	lt-en	12.7	14.7	11.7	5.1	8.3	NA	8.7	NA
xglm-keywords10-seen500-trim	lt-en	11.3	16.1	8.9	5.7	8.6	NA	9.1	NA
xglm-topic3shot-seen500-trim	lt-en	16.5	19.2	13.1	6.7	8.4	NA	9.2	NA
xglm-rand-label-trim	lt-en	11.2	13.5	11.2	4.8	7.6	NA	8.5	NA
verbose-base-trim	lt-en	10.7	13.6	7.4	4.9	8.3	NA	9.0	NA
xglm-keywords30-seen500-trim	lt-en	11.5	14.6	6.4	5.9	9.1	NA	9.2	NA
xglm-rand-keywords10-seen500-trim	lt-en	10.7	14.0	6.4	4.9	8.4	NA	8.6	NA
xglm-rand-keywords10-seen-all-trim	lt-en	12.5	13.6	7.1	5.7	7.6	NA	9.7	NA
xglm-rand-topic3shot-seen500-trim	lt-en	16.5	19.1	13.1	6.7	8.5	NA	9.2	NA
xglm-rand-3shot-seen-all-trim	lt-en	4.4	3.5	5.1	0.8	1.2	NA	0.9	NA
xglm-bm25-3shot-seen-all-trim	lt-en	4.4	3.6	5.1	1.0	0.9	NA	0.9	NA
xglm-sentsim-3shot-seen-all-trim	lt-en	4.4	3.8	5.1	0.7	1.2	NA	0.9	NA
xglm-topic1shot-seen500-trim	lt-en	12.7	17.5	11.0	5.2	8.1	NA	7.8	NA
xglm-topic5shot-seen500-trim	lt-en	16.6	20.3	13.5	6.1	9.1	NA	9.2	NA
xglm-topic3shot-seen200-trim	lt-en	17.3	16.0	11.5	4.8	7.8	NA	8.3	12.4
xglm-topic3shot-seen1000-trim	lt-en	17.6	21.1	11.9	5.0	8.1	NA	8.8	NA
xglm-bm25-3shot-langs-trim	lt-en	27.9	28.5	27.4	9.8	16.8	NA	18.9	NA
xglm-sentsim-3shot-langs-trim	lt-en	28.3	28.2	23.6	10.9	17.3	NA	18.9	NA
xglm-topic3shot-lang500-trim	lt-en	17.5	22.5	14.5	7.3	10.9	NA	12.8	NA
xglm-topic3shot-domain200-trim	lt-en	19.1	20.5	13.5	7.3	9.7	NA	11.3	NA
xglm-domain3shot-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	lt-en	13.8	17.3	12.0	6.7	10.6	NA	11.8	NA
xglm-rand-topic3shot-seen200-trim	lt-en	9.8	13.7	3.4	2.2	5.0	NA	6.4	NA
xglm-base-trim	ro-en	35.6	37.9	22.2	29.6	29.8	9.9	34.2	38.5
xglm-label-trim	ro-en	39.0	42.1	31.1	31.7	30.9	12.2	34.7	NA
xglm-keywords10-seen500-trim	ro-en	38.9	41.1	27.9	32.6	31.0	10.2	35.7	NA
xglm-topic3shot-seen500-trim	ro-en	41.0	45.3	32.9	31.9	30.8	9.6	35.6	NA
xglm-rand-label-trim	ro-en	38.3	39.0	27.5	30.8	30.6	9.5	34.9	NA
verbose-base-trim	ro-en	33.4	34.9	21.7	24.9	27.3	10.7	32.6	NA
xglm-keywords30-seen500-trim	ro-en	39.9	40.6	21.6	32.1	30.9	9.8	35.1	NA
xglm-rand-keywords10-seen500-trim	ro-en	38.5	40.0	28.0	32.2	30.9	9.2	34.8	NA
xglm-rand-keywords10-seen-all-trim	ro-en	38.9	39.8	25.9	32.0	31.3	10.0	35.2	NA
xglm-rand-topic3shot-seen500-trim	ro-en	41.0	45.2	32.8	31.9	30.9	9.6	35.7	NA
xglm-rand-3shot-seen-all-trim	ro-en	5.8	5.5	7.0	2.3	2.6	0.1	2.8	NA
xglm-bm25-3shot-seen-all-trim	ro-en	5.2	4.3	5.9	3.5	2.1	0.1	2.0	NA
xglm-sentsim-3shot-seen-all-trim	ro-en	5.8	5.1	6.6	2.2	3.0	1.0	2.3	NA
xglm-topic1shot-seen500-trim	ro-en	40.3	43.7	32.0	31.6	30.1	10.1	34.9	NA
xglm-topic5shot-seen500-trim	ro-en	41.6	45.5	34.0	33.1	31.0	9.4	35.5	NA
xglm-topic3shot-seen200-trim	ro-en	41.4	44.1	25.8	30.6	30.8	9.2	34.4	41.0
xglm-topic3shot-seen1000-trim	ro-en	43.0	45.6	32.5	32.4	31.6	9.7	35.2	NA
xglm-bm25-3shot-langs-trim	ro-en	48.3	49.9	40.6	33.0	32.8	14.3	38.4	NA
xglm-sentsim-3shot-langs-trim	ro-en	48.4	49.9	35.7	33.6	32.8	13.9	37.8	NA
xglm-topic3shot-lang500-trim	ro-en	42.0	45.8	34.1	32.4	32.0	12.8	36.7	NA
xglm-topic3shot-domain200-trim	ro-en	42.7	45.5	35.5	32.8	32.8	13.8	36.9	NA
xglm-domain3shot-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	ro-en	39.5	40.9	32.6	32.6	32.2	NA	36.2	NA
xglm-rand-topic3shot-seen200-trim	ro-en	38.7	39.7	24.0	29.2	29.6	9.2	33.2	NA
xglm-base-trim	mean	17.7	21.3	15.8	13.8	15.7	8.7	17.1	20.4
xglm-label-trim	mean	21.9	25.1	20.1	15.3	17.5	10.1	18.6	17.4
xglm-keywords10-seen500-trim	mean	22.8	25.4	18.2	15.3	18.0	8.9	19.1	NA
