modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-rand-topic3shot-seen500-trim	en-fr	96.4	99.6	93.4	94.2	96.4	99.6	98.0	NA
xglm-rand-3shot-seen-all-trim	en-fr	87.2	94.6	79.2	90.8	89.8	96.0	94.0	NA
xglm-bm25-3shot-seen-all-trim	en-fr	82.8	94.2	75.0	89.0	90.6	93.0	92.6	NA
xglm-sentsim-3shot-seen-all-trim	en-fr	81.0	94.4	79.6	87.6	89.2	93.8	92.4	NA
xglm-topic1shot-seen500-trim	en-fr	95.2	98.8	90.2	95.0	95.8	99.4	97.8	NA
xglm-topic5shot-seen500-trim	en-fr	96.8	99.6	91.6	94.0	97.0	99.8	99.0	NA
xglm-topic3shot-seen200-trim	en-fr	96.4	98.6	90.2	94.4	97.8	99.4	99.2	93.6
xglm-topic3shot-seen1000-trim	en-fr	97.4	99.0	91.8	96.2	96.8	99.6	97.8	NA
xglm-bm25-3shot-langs-trim	en-fr	98.2	99.2	94.6	96.0	98.0	99.6	99.0	NA
xglm-sentsim-3shot-langs-trim	en-fr	98.0	99.4	93.6	96.4	97.4	99.6	99.0	NA
xglm-topic3shot-lang500-trim	en-fr	96.6	99.4	92.8	96.0	96.8	99.6	99.0	NA
xglm-topic3shot-domain200-trim	en-fr	97.0	98.8	91.4	96.2	97.2	99.8	99.2	NA
xglm-domain3shot-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-fr	97.0	99.0	91.6	95.4	97.8	100.0	99.4	NA
xglm-rand-topic3shot-seen200-trim	en-fr	95.6	99.0	91.2	95.0	97.0	99.2	99.4	94.6
xglm-base-trim	en-lt	19.0	59.4	43.2	72.8	56.2	NA	57.8	34.2
xglm-label-trim	en-lt	54.8	86.4	39.2	89.2	83.8	NA	86.0	45.4
xglm-keywords10-seen500-trim	en-lt	77.4	95.2	71.4	91.4	89.8	NA	91.6	NA
xglm-topic3shot-seen500-trim	en-lt	95.0	97.6	86.8	90.2	94.2	NA	94.8	NA
xglm-rand-label-trim	en-lt	50.6	82.6	52.2	84.4	83.2	NA	82.8	56.2
verbose-base-trim	en-lt	91.8	92.6	88.0	90.2	94.0	NA	95.2	83.0
xglm-keywords30-seen500-trim	en-lt	78.4	92.8	71.2	88.6	89.0	NA	90.2	NA
xglm-rand-keywords10-seen500-trim	en-lt	76.2	93.0	69.8	91.4	93.0	NA	94.2	NA
xglm-rand-keywords10-seen-all-trim	en-lt	71.8	93.4	72.0	91.4	90.2	NA	93.0	NA
xglm-rand-topic3shot-seen500-trim	en-lt	95.0	97.6	86.8	90.2	93.8	NA	94.8	NA
xglm-rand-3shot-seen-all-trim	en-lt	73.6	88.2	74.8	85.6	85.6	NA	87.4	NA
xglm-bm25-3shot-seen-all-trim	en-lt	65.2	80.6	63.4	76.6	72.8	NA	78.0	NA
xglm-sentsim-3shot-seen-all-trim	en-lt	70.8	86.8	76.0	83.4	82.2	NA	86.2	NA
xglm-topic1shot-seen500-trim	en-lt	87.8	97.0	86.2	91.4	93.6	NA	93.4	NA
xglm-topic5shot-seen500-trim	en-lt	95.4	98.4	89.6	92.8	94.4	NA	95.6	NA
xglm-topic3shot-seen200-trim	en-lt	94.4	96.0	87.0	92.2	94.4	NA	94.8	83.6
xglm-topic3shot-seen1000-trim	en-lt	94.8	97.8	89.6	92.6	95.2	NA	94.0	NA
xglm-bm25-3shot-langs-trim	en-lt	98.4	98.4	95.8	96.8	98.0	NA	99.0	NA
xglm-sentsim-3shot-langs-trim	en-lt	97.0	99.4	94.8	95.8	97.2	NA	98.0	NA
xglm-topic3shot-lang500-trim	en-lt	96.2	97.8	91.0	95.0	97.4	NA	97.8	NA
xglm-topic3shot-domain200-trim	en-lt	93.2	97.6	89.0	92.0	94.0	NA	95.8	NA
xglm-domain3shot-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-lt	96.4	97.8	89.8	94.4	95.4	NA	97.0	NA
xglm-rand-topic3shot-seen200-trim	en-lt	93.2	97.4	86.6	93.2	92.8	NA	95.2	82.6
xglm-base-trim	en-ro	41.0	82.8	56.4	86.0	85.6	96.6	85.2	55.2
xglm-label-trim	en-ro	78.4	96.0	52.8	90.0	92.2	97.2	96.4	69.0
xglm-keywords10-seen500-trim	en-ro	90.2	98.6	75.8	92.4	96.0	97.8	98.8	NA
xglm-topic3shot-seen500-trim	en-ro	98.2	99.8	86.2	92.8	95.4	99.2	98.4	NA
xglm-rand-label-trim	en-ro	78.6	92.0	59.6	88.4	92.0	96.6	97.6	70.8
verbose-base-trim	en-ro	96.6	99.0	87.2	93.0	96.8	99.0	98.4	89.6
xglm-keywords30-seen500-trim	en-ro	90.6	99.2	76.8	93.2	96.2	98.6	99.0	NA
xglm-rand-keywords10-seen500-trim	en-ro	88.2	98.2	73.6	92.2	95.2	98.0	98.8	NA
xglm-rand-keywords10-seen-all-trim	en-ro	87.2	98.6	73.4	93.4	95.4	97.8	98.2	NA
xglm-rand-topic3shot-seen500-trim	en-ro	98.2	99.8	85.8	92.8	95.4	99.2	98.4	NA
xglm-rand-3shot-seen-all-trim	en-ro	85.6	96.4	72.8	89.8	94.4	96.2	94.8	NA
xglm-bm25-3shot-seen-all-trim	en-ro	79.2	92.8	67.0	84.0	86.8	92.2	93.2	NA
xglm-sentsim-3shot-seen-all-trim	en-ro	80.8	94.4	75.2	88.8	90.2	95.2	94.4	NA
xglm-topic1shot-seen500-trim	en-ro	95.2	98.8	85.8	92.6	95.4	99.4	98.6	NA
xglm-topic5shot-seen500-trim	en-ro	97.6	99.8	86.8	93.0	96.6	99.2	98.4	NA
xglm-topic3shot-seen200-trim	en-ro	97.0	99.6	86.0	94.0	96.2	99.4	98.8	89.8
xglm-topic3shot-seen1000-trim	en-ro	96.2	99.4	88.4	93.6	96.4	99.4	97.2	NA
xglm-bm25-3shot-langs-trim	en-ro	98.6	99.4	91.6	93.8	97.6	99.6	99.4	NA
xglm-sentsim-3shot-langs-trim	en-ro	98.4	99.6	92.0	94.2	97.8	99.2	99.8	NA
xglm-topic3shot-lang500-trim	en-ro	97.8	99.6	90.4	94.8	96.8	99.6	99.6	NA
xglm-topic3shot-domain200-trim	en-ro	97.4	99.8	86.8	92.6	97.0	99.0	99.0	NA
xglm-domain3shot-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-ro	97.0	99.2	89.4	94.2	98.0	98.6	99.2	NA
xglm-rand-topic3shot-seen200-trim	en-ro	96.6	99.2	86.8	93.6	96.6	98.4	99.2	89.0
xglm-base-trim	en-ta	NA	NA	51.0	79.4	43.4	87.4	79.8	60.6
xglm-label-trim	en-ta	NA	NA	49.4	93.0	62.4	96.2	97.6	71.0
xglm-keywords10-seen500-trim	en-ta	NA	NA	80.8	95.4	69.2	98.2	97.6	NA
xglm-topic3shot-seen500-trim	en-ta	NA	NA	95.8	98.0	95.4	99.8	98.8	NA
xglm-rand-label-trim	en-ta	NA	NA	56.2	94.2	60.4	96.6	93.0	76.4
verbose-base-trim	en-ta	NA	NA	85.6	92.0	95.6	93.6	94.6	87.6
xglm-keywords30-seen500-trim	en-ta	NA	NA	81.8	94.8	68.0	98.4	96.6	NA
xglm-rand-keywords10-seen500-trim	en-ta	NA	NA	78.6	95.6	72.0	97.6	96.6	NA
xglm-rand-keywords10-seen-all-trim	en-ta	NA	NA	75.8	94.0	70.4	97.6	95.4	NA
xglm-rand-topic3shot-seen500-trim	en-ta	NA	NA	95.6	98.0	95.4	99.8	99.0	NA
xglm-rand-3shot-seen-all-trim	en-ta	NA	NA	76.4	94.0	72.8	94.8	93.6	NA
xglm-bm25-3shot-seen-all-trim	en-ta	NA	NA	69.0	80.2	59.2	83.6	85.0	NA
xglm-sentsim-3shot-seen-all-trim	en-ta	NA	NA	80.2	90.8	72.8	90.4	93.4	NA
xglm-topic1shot-seen500-trim	en-ta	NA	NA	92.8	93.2	90.0	98.8	97.0	NA
xglm-topic5shot-seen500-trim	en-ta	NA	NA	93.6	97.4	95.2	99.4	99.6	NA
xglm-topic3shot-seen200-trim	en-ta	NA	NA	90.8	97.8	94.8	99.4	98.4	93.6
xglm-topic3shot-seen1000-trim	en-ta	NA	NA	96.2	97.2	95.6	99.2	98.8	NA
xglm-bm25-3shot-langs-trim	en-ta	NA	NA	97.4	98.8	96.6	100.0	99.8	NA
xglm-sentsim-3shot-langs-trim	en-ta	NA	NA	92.4	98.0	96.0	99.8	97.8	NA
xglm-topic3shot-lang500-trim	en-ta	NA	NA	96.0	98.4	99.2	99.4	99.6	NA
xglm-topic3shot-domain200-trim	en-ta	NA	NA	94.8	97.4	90.0	99.2	99.4	NA
xglm-domain3shot-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	en-ta	NA	NA	96.4	98.4	98.4	99.8	99.4	NA
xglm-rand-topic3shot-seen200-trim	en-ta	NA	NA	91.8	98.4	94.8	99.2	99.6	95.0
xglm-base-trim	cs-en	96.6	97.8	94.0	98.0	99.2	99.4	99.6	91.2
xglm-label-trim	cs-en	97.6	98.6	89.4	98.2	99.6	100.0	99.6	NA
xglm-keywords10-seen500-trim	cs-en	96.8	98.6	88.8	98.0	99.6	99.8	99.8	NA
xglm-topic3shot-seen500-trim	cs-en	98.4	99.4	94.4	98.2	99.4	100.0	99.6	NA
xglm-rand-label-trim	cs-en	97.6	99.0	92.8	97.6	99.6	99.8	99.6	NA
verbose-base-trim	cs-en	97.8	97.4	92.0	97.8	99.4	99.2	99.8	NA
xglm-keywords30-seen500-trim	cs-en	96.4	97.0	87.6	98.2	99.6	99.6	99.8	NA
xglm-rand-keywords10-seen500-trim	cs-en	97.6	98.4	91.4	97.8	99.2	99.8	99.8	NA
xglm-rand-keywords10-seen-all-trim	cs-en	97.6	98.8	91.2	97.8	99.4	99.4	99.8	NA
xglm-rand-topic3shot-seen500-trim	cs-en	98.4	99.4	94.4	98.0	99.4	100.0	99.6	NA
xglm-rand-3shot-seen-all-trim	cs-en	0.6	4.2	5.2	4.8	2.6	0.6	2.2	NA
xglm-bm25-3shot-seen-all-trim	cs-en	0.4	0.2	0.6	0.2	0.2	0.0	0.4	NA
xglm-sentsim-3shot-seen-all-trim	cs-en	1.0	5.4	3.2	2.4	1.8	7.0	2.6	NA
xglm-topic1shot-seen500-trim	cs-en	97.2	99.0	94.8	98.0	99.6	99.8	99.4	NA
xglm-topic5shot-seen500-trim	cs-en	98.2	99.4	95.4	98.2	99.2	100.0	99.8	NA
xglm-topic3shot-seen200-trim	cs-en	98.0	99.6	94.0	97.8	99.8	100.0	100.0	93.2
xglm-topic3shot-seen1000-trim	cs-en	98.0	99.4	94.6	98.6	99.4	99.8	99.8	NA
xglm-bm25-3shot-langs-trim	cs-en	98.4	99.8	94.2	97.8	99.8	100.0	100.0	NA
xglm-sentsim-3shot-langs-trim	cs-en	98.4	99.6	95.6	97.6	99.8	100.0	99.6	NA
xglm-topic3shot-lang500-trim	cs-en	97.4	99.6	95.0	98.2	99.4	99.8	99.6	NA
xglm-topic3shot-domain200-trim	cs-en	97.8	99.4	93.8	98.6	99.8	99.8	99.6	NA
xglm-domain3shot-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	cs-en	97.6	99.2	94.2	97.4	99.6	NA	99.6	NA
xglm-rand-topic3shot-seen200-trim	cs-en	96.8	99.4	94.6	97.6	99.6	NA	99.6	NA
xglm-base-trim	fr-en	96.8	98.4	96.2	99.2	99.2	99.6	99.8	97.2
xglm-label-trim	fr-en	97.4	99.4	92.4	99.0	99.6	100.0	99.6	NA
xglm-keywords10-seen500-trim	fr-en	96.8	98.8	94.6	99.4	99.4	99.8	99.6	NA
xglm-topic3shot-seen500-trim	fr-en	98.4	99.8	96.4	98.8	99.6	99.8	99.6	NA
xglm-rand-label-trim	fr-en	97.0	99.4	93.6	99.0	99.6	99.8	99.8	NA
verbose-base-trim	fr-en	96.8	98.6	93.6	98.8	99.2	100.0	99.4	NA
xglm-keywords30-seen500-trim	fr-en	96.4	98.6	93.4	98.8	99.6	99.8	99.6	NA
xglm-rand-keywords10-seen500-trim	fr-en	97.4	98.8	93.4	99.0	99.6	100.0	99.6	NA
xglm-rand-keywords10-seen-all-trim	fr-en	97.0	99.0	93.4	99.0	99.6	100.0	99.6	NA
xglm-rand-topic3shot-seen500-trim	fr-en	98.4	99.8	96.4	98.8	99.6	99.8	99.6	NA
xglm-rand-3shot-seen-all-trim	fr-en	2.8	3.8	3.6	6.2	4.0	1.6	3.0	NA
xglm-bm25-3shot-seen-all-trim	fr-en	0.4	2.0	1.8	0.6	0.6	0.2	0.8	NA
xglm-sentsim-3shot-seen-all-trim	fr-en	1.0	7.0	4.0	3.2	5.8	5.4	4.2	NA
xglm-topic1shot-seen500-trim	fr-en	97.0	99.8	94.8	99.0	99.6	100.0	99.8	NA
xglm-topic5shot-seen500-trim	fr-en	98.6	99.8	96.2	98.8	99.4	99.8	99.8	NA
xglm-topic3shot-seen200-trim	fr-en	98.4	99.6	95.6	98.0	99.4	100.0	99.6	97.8
xglm-topic3shot-seen1000-trim	fr-en	98.8	99.8	95.8	98.6	99.6	100.0	99.6	NA
xglm-bm25-3shot-langs-trim	fr-en	98.0	99.8	97.0	98.6	99.2	100.0	99.8	NA
xglm-sentsim-3shot-langs-trim	fr-en	98.4	99.8	95.8	98.4	99.2	100.0	99.6	NA
xglm-topic3shot-lang500-trim	fr-en	98.2	99.8	96.2	99.4	99.8	100.0	99.8	NA
xglm-topic3shot-domain200-trim	fr-en	98.2	99.6	94.8	99.2	99.8	100.0	99.6	NA
xglm-domain3shot-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	fr-en	98.4	99.8	95.0	99.2	99.4	NA	99.6	NA
xglm-rand-topic3shot-seen200-trim	fr-en	97.2	99.0	96.2	99.0	99.6	NA	99.6	NA
xglm-base-trim	lt-en	91.2	94.8	89.4	94.6	96.4	NA	96.0	79.4
xglm-label-trim	lt-en	91.4	96.8	83.6	94.6	96.8	NA	98.2	NA
xglm-keywords10-seen500-trim	lt-en	90.8	96.2	83.8	94.8	97.4	NA	98.0	NA
xglm-topic3shot-seen500-trim	lt-en	96.4	98.6	90.0	95.8	98.0	NA	98.6	NA
xglm-rand-label-trim	lt-en	93.0	95.6	85.4	94.6	96.8	NA	97.4	NA
verbose-base-trim	lt-en	92.8	95.8	84.8	95.6	96.8	NA	96.2	NA
xglm-keywords30-seen500-trim	lt-en	89.0	95.4	81.8	95.2	97.8	NA	97.6	NA
xglm-rand-keywords10-seen500-trim	lt-en	93.4	94.8	85.2	96.0	96.2	NA	98.2	NA
xglm-rand-keywords10-seen-all-trim	lt-en	92.4	95.2	84.8	96.0	96.4	NA	97.2	NA
xglm-rand-topic3shot-seen500-trim	lt-en	96.4	98.6	90.0	95.8	98.0	NA	98.6	NA
xglm-rand-3shot-seen-all-trim	lt-en	1.0	0.4	2.4	4.0	1.0	NA	1.2	NA
xglm-bm25-3shot-seen-all-trim	lt-en	0.4	0.2	1.0	0.6	0.4	NA	1.0	NA
xglm-sentsim-3shot-seen-all-trim	lt-en	0.6	1.0	2.0	1.4	1.2	NA	0.6	NA
xglm-topic1shot-seen500-trim	lt-en	92.2	97.4	90.6	97.8	97.4	NA	99.0	NA
xglm-topic5shot-seen500-trim	lt-en	97.0	97.8	87.0	95.6	97.6	NA	99.0	NA
xglm-topic3shot-seen200-trim	lt-en	95.8	98.6	91.0	95.4	98.0	NA	97.6	87.4
xglm-topic3shot-seen1000-trim	lt-en	96.8	98.8	89.2	95.8	98.2	NA	98.2	NA
xglm-bm25-3shot-langs-trim	lt-en	97.4	99.2	91.4	94.8	98.8	NA	98.8	NA
xglm-sentsim-3shot-langs-trim	lt-en	98.8	98.6	91.0	97.2	99.6	NA	99.4	NA
xglm-topic3shot-lang500-trim	lt-en	96.4	98.4	89.4	95.2	98.6	NA	99.2	NA
xglm-topic3shot-domain200-trim	lt-en	96.6	98.6	85.6	96.4	97.6	NA	98.8	NA
xglm-domain3shot-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	lt-en	96.0	98.2	89.8	96.2	98.4	NA	98.0	NA
xglm-rand-topic3shot-seen200-trim	lt-en	93.2	95.2	90.4	94.8	97.2	NA	97.6	NA
xglm-base-trim	ro-en	96.6	98.6	93.4	97.4	98.6	99.6	99.6	92.6
xglm-label-trim	ro-en	97.4	99.2	85.4	98.4	99.4	99.6	99.6	NA
xglm-keywords10-seen500-trim	ro-en	97.8	99.0	86.6	98.2	99.2	99.6	99.6	NA
xglm-topic3shot-seen500-trim	ro-en	97.6	99.6	91.2	98.2	98.6	99.4	99.6	NA
xglm-rand-label-trim	ro-en	96.6	99.4	86.8	97.8	99.2	99.6	99.8	NA
verbose-base-trim	ro-en	97.0	98.8	88.4	97.6	99.2	100.0	99.6	NA
xglm-keywords30-seen500-trim	ro-en	96.2	99.4	83.6	98.4	99.0	99.6	99.6	NA
xglm-rand-keywords10-seen500-trim	ro-en	97.0	99.4	87.0	98.4	99.4	99.8	99.6	NA
xglm-rand-keywords10-seen-all-trim	ro-en	97.8	99.2	87.2	98.4	99.2	100.0	99.6	NA
xglm-rand-topic3shot-seen500-trim	ro-en	97.6	99.6	91.2	98.2	98.4	99.4	99.6	NA
xglm-rand-3shot-seen-all-trim	ro-en	0.8	2.6	3.0	2.2	2.4	0.6	2.2	NA
xglm-bm25-3shot-seen-all-trim	ro-en	0.0	0.6	1.4	1.4	1.0	0.0	1.8	NA
xglm-sentsim-3shot-seen-all-trim	ro-en	0.4	3.2	1.8	0.4	3.0	4.8	1.4	NA
xglm-topic1shot-seen500-trim	ro-en	96.8	99.8	91.2	98.2	98.0	99.6	99.4	NA
xglm-topic5shot-seen500-trim	ro-en	97.4	99.8	91.2	98.0	98.6	99.4	99.6	NA
xglm-topic3shot-seen200-trim	ro-en	98.4	99.8	92.4	98.0	98.8	99.6	99.2	93.6
xglm-topic3shot-seen1000-trim	ro-en	97.6	100.0	91.4	97.4	99.0	99.8	99.6	NA
xglm-bm25-3shot-langs-trim	ro-en	98.2	100.0	90.8	97.8	99.0	99.8	99.6	NA
xglm-sentsim-3shot-langs-trim	ro-en	99.0	99.8	91.6	98.0	99.2	99.8	99.8	NA
xglm-topic3shot-lang500-trim	ro-en	98.4	99.8	92.4	98.2	99.0	99.6	99.8	NA
xglm-topic3shot-domain200-trim	ro-en	98.0	99.8	93.0	97.6	98.6	99.8	99.8	NA
xglm-domain3shot-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-3shot-langs-trim	ro-en	99.0	99.6	91.4	97.4	98.8	NA	99.6	NA
xglm-rand-topic3shot-seen200-trim	ro-en	98.8	99.4	89.8	97.4	98.4	NA	99.6	NA
xglm-base-trim	mean	63.5	83.0	68.1	86.4	80.3	95.5	85.5	67.0
xglm-label-trim	mean	83.3	95.3	67.5	94.0	90.8	98.5	96.2	65.8
xglm-keywords10-seen500-trim	mean	90.9	97.3	81.8	94.7	93.4	98.8	97.8	NA
